Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,PnL
2015-02-03,-0.01271548399196918,0.7947230935096741,-0.001543639169477375,0,0,84970.89147567749
2015-02-04,-0.017158333862338185,0.8037939071655273,-0.004035566103957518,0,0,84970.89147567749
2015-02-05,-0.004218055107035639,0.7951021790504456,0.002009147872363545,0,0,84970.89147567749
2015-02-06,-0.006613109328405354,0.8041817545890808,0.004551048541667831,0,0,84970.89147567749
2015-02-09,-0.007741774332142782,0.7989134788513184,0.0034820450693230807,0,0,84970.89147567749
2015-02-10,-0.0031516708114725928,0.8016738891601562,0.0032607406941736585,0,0,84970.89147567749
2015-02-11,0.00604774964560615,0.7946599125862122,0.013483118016580038,1,1000000,84970.89147567749
2015-02-12,0.002423982876756662,0.7925814390182495,0.01328606109739947,0,1000000,82892.41790771484
2015-02-13,0.004016357218314131,0.7994115948677063,0.01319066767816146,0,1000000,89722.57375717163
2015-02-16,0.00692511068181961,0.8029419779777527,0.009957797119064025,-1,0,93252.95686721802
2015-02-17,0.008956894545258066,0.8016288876533508,0.006706197221381459,0,0,93252.95686721802
2015-02-18,0.010172760349087259,0.8070504069328308,0.008198402698631525,0,0,93252.95686721802
2015-02-19,0.015511669214722825,0.802890419960022,0.013777840922603196,1,1000000,93252.95686721802
2015-02-20,0.013220216267466691,0.8006212711334229,0.013380220615652107,0,1000000,90983.8080406189
2015-02-23,0.016263891493004133,0.7978999018669128,0.014594104155774968,0,1000000,88262.43877410889
2015-02-24,0.018000387013778728,0.7953551411628723,0.015560255259740478,0,1000000,85717.67807006836
2015-02-25,0.006594970705326445,0.800256073474884,0.00941677744331099,0,1000000,90618.61038208008
2015-02-26,0.011864940244334817,0.8044276237487793,0.010452941119018866,0,1000000,94790.16065597534
2015-02-27,0.011220069133855818,0.7998080253601074,0.004994296282635107,-1,0,90170.56226730347
2015-03-02,0.011812803758546164,0.7990731000900269,0.00426382440773324,0,0,90170.56226730347
2015-03-03,0.007028043657165858,0.7975117564201355,0.003513172275308037,0,0,90170.56226730347
2015-03-04,0.008654294003906455,0.8010895252227783,0.0023330141186329936,0,0,90170.56226730347
2015-03-05,0.0072721775337593365,0.8048678636550903,-0.0057020857580049765,0,0,90170.56226730347
2015-03-06,-0.0015766055996151458,0.8011408448219299,-0.006040233664064253,0,0,90170.56226730347
2015-03-09,-0.00888564501956227,0.7934618592262268,-0.011037337914244588,-1,-1000000,90170.56226730347
2015-03-10,-0.0104320102437373,0.792330265045166,-0.009388604120453607,0,-1000000,91302.15644836426
2015-03-11,-0.012207209201063482,0.7889795303344727,-0.01140401226157163,1,0,94652.89115905762
2015-03-12,-0.006424808465168699,0.7849971055984497,-0.012846433096446655,-1,-1000000,94652.89115905762
2015-03-13,0.0015297207007896364,0.7879723906517029,-0.008696491275137656,0,-1000000,91677.60610580444
2015-03-16,-0.0008642871158527944,0.780238151550293,-0.011912807152314481,0,-1000000,99411.84520721436
2015-03-17,0.0031845595132749833,0.7828891277313232,-0.007214089673510923,1,0,96760.86902618408
2015-03-18,-0.003335586792766316,0.7820442914962769,-0.009811947923357503,0,0,96760.86902618408
2015-03-19,0.0037286608004303817,0.7966413497924805,-0.007182252431706472,0,0,96760.86902618408
2015-03-20,0.00442716128205874,0.7873395681381226,-0.009927472283954165,0,0,96760.86902618408
2015-03-23,0.012401097373897867,0.7948683500289917,-0.003176189441649834,0,0,96760.86902618408
2015-03-24,0.01777846302658575,0.7986582517623901,0.0005445252731133671,0,0,96760.86902618408
2015-03-25,0.012622713339822567,0.799424409866333,-0.005424760714390381,0,0,96760.86902618408
2015-03-26,0.008862894631863797,0.7982757687568665,-0.0036152941546901984,0,0,96760.86902618408
2015-03-27,0.006420543134249985,0.8013206124305725,-0.007994876982876008,0,0,96760.86902618408
2015-03-29,0.009186893906153817,0.7931472063064575,-0.0033675324685901076,0,0,96760.86902618408
2015-03-30,0.007600908198457969,0.7890604138374329,-0.0034728018329854816,0,0,96760.86902618408
2015-03-31,0.0020876921905700323,0.7881462574005127,-0.006022211457416724,0,0,96760.86902618408
2015-04-01,-0.003011792723410728,0.7929962873458862,-0.011028811820276738,-1,-1000000,96760.86902618408
2015-04-02,0.001280148496461327,0.7960705757141113,-0.010151940349339165,0,-1000000,93686.58065795898
2015-04-05,0.007504199088033601,0.8016032576560974,-0.006543315981579681,0,-1000000,88153.8987159729
2015-04-06,-0.0026388012851818066,0.8016353249549866,-0.010832648287969515,0,-1000000,88121.83141708374
2015-04-07,-0.004799397162539322,0.7997441291809082,-0.009238891313511313,0,-1000000,90013.02719116211
2015-04-08,0.00222260729406193,0.7973527908325195,-0.0035183043738193152,0,-1000000,92404.36553955078
2015-04-09,0.006390363272661185,0.7950958609580994,-0.0041498591353523635,0,-1000000,94661.29541397095
2015-04-12,0.0009280692051598296,0.7955765724182129,-0.010295344990387777,0,-1000000,94180.58395385742
2015-04-13,-0.006370488473701688,0.7941550612449646,-0.013995282608183088,0,-1000000,95602.09512710571
2015-04-14,-0.007679874833142152,0.8010445237159729,-0.014634169701490906,0,-1000000,88712.63265609741
2015-04-15,-0.009891300281296353,0.8127438426017761,-0.01962492911323427,-1,-2000000,77013.31377029419
2015-04-16,-0.008686139943245115,0.8195781111717224,-0.015930625723959476,0,-2000000,63344.77663040161
2015-04-19,-0.0012492076163804593,0.818953812122345,-0.009901404370684486,0,-2000000,64593.374729156494
2015-04-20,-0.004760839927958413,0.8181297183036804,-0.01409082881124824,0,-2000000,66241.5623664856
2015-04-21,1.8852936567795298e-08,0.8152284622192383,-0.008546478669313249,0,-2000000,72044.07453536987
2015-04-22,-0.004607069155736221,0.8168599605560303,-0.0035568790350223975,0,-2000000,68781.07786178589
2015-04-23,-0.017550815191156994,0.8232553601264954,-0.010040417762832729,-1,-3000000,55990.27872085582
2015-04-26,-0.011151336763737366,0.8217331767082214,-0.0012072251913698342,0,-3000000,60556.8289756776
2015-04-27,-0.012714938796175232,0.8269246220588684,-0.0015053134392567725,0,-3000000,44982.49292373668
2015-04-28,-0.003912773012486291,0.830771803855896,0.007631191810641889,0,-3000000,33440.94753265392
2015-04-29,-0.019589750656132873,0.8320574760437012,0.0056190535164010735,0,-3000000,29583.930969238398
2015-04-30,-0.014607302799435895,0.8279516100883484,0.006567808455205408,0,-3000000,41901.52883529674
2015-05-03,-0.017947675384620602,0.8222332000732422,0.0023049394126696036,0,-3000000,59056.75888061534
2015-05-04,-0.019551439205289223,0.8269588947296143,-0.002790164093014115,0,-3000000,44879.67491149913
2015-05-05,-0.02537962677860081,0.8284592628479004,-0.0014134101667404445,0,-3000000,40378.570556640734
2015-05-06,-0.027357635888472127,0.8307027816772461,-0.0002542320359651385,0,-3000000,33648.014068603625
2015-05-07,-0.027124134352580914,0.8259001970291138,0.004319385957580049,0,-3000000,48055.7680130006
2015-05-10,-0.0289299322042486,0.8271024823188782,0.004357652672039708,0,-3000000,44448.912143707385
2015-05-11,-0.038716091342484944,0.8268836140632629,0.0038321510248918926,0,-3000000,45105.51691055309
2015-05-12,-0.032373387427798966,0.8331250548362732,0.005322370640517575,0,-3000000,26381.194591522333
2015-05-13,-0.01595148536495293,0.8365400433540344,0.010648870432160718,1,-2000000,-10738.650957743172
2015-05-14,-0.018463045875318523,0.8345155715942383,0.010287966693366972,0,-2000000,-4665.235678354744
2015-05-17,-0.019487041385997574,0.8325147032737732,0.009765187195139477,0,-2000000,1337.3692830405198
2015-05-18,-0.020788327590161828,0.823384165763855,0.0113092007763395,1,-1000000,15009.979406992788
2015-05-19,-0.014904848964532202,0.8177216053009033,0.009066124295750154,0,-1000000,31997.66079584777
2015-05-20,-0.022646376475602394,0.8192424178123474,0.004075030127190999,0,-1000000,27435.223261515494
2015-05-21,-0.01387234305734648,0.819940984249115,0.007864441333104545,0,-1000000,25339.52395121276
2015-05-24,-0.013218299391444737,0.8133386969566345,0.003946879915216212,0,-1000000,45146.38582865416
2015-05-25,-0.00823207961980445,0.8117344379425049,0.005636379559348963,0,-1000000,49959.162871043074
2015-05-26,-0.00889731912071472,0.8048678636550903,0.0071395643838710315,0,-1000000,70558.88573328673
2015-05-27,-0.006457453953384307,0.802954912185669,-0.006353409389299533,0,-1000000,76297.7401415509
2015-05-28,-0.015164245435396455,0.8048225045204163,-0.012847380727499915,-1,-2000000,68273.6337184906
2015-05-31,-0.023409150674755005,0.8028194904327393,-0.01549403501118564,0,-2000000,76285.69006919861
2015-06-01,-0.016027219649067614,0.798441469669342,-0.014840697181415327,0,-2000000,93797.77312278748
2015-06-02,-0.012103635206268427,0.8055616021156311,-0.006104020694790798,0,-2000000,65317.243337631226
2015-06-03,-0.010262068083485027,0.802825927734375,-0.0016806173750479356,0,-2000000,76259.94086265564
2015-06-04,-0.01013015817523832,0.8003841638565063,-0.0033999219645028996,0,-2000000,86026.99637413025
2015-06-07,-0.022443650953882698,0.8027614951133728,-0.016218066375326308,0,-2000000,76517.67134666443
2015-06-08,-0.012773128062104188,0.8058017492294312,-0.007699557249230969,0,-2000000,64356.65488243103
2015-06-09,-0.014226736373785354,0.8103727698326111,-0.008607920246812548,0,-2000000,46072.572469711304
2015-06-10,-0.030720116031218218,0.8147303462028503,-0.008009974666383179,0,-2000000,28642.266988754272
2015-06-11,-0.03179216665775702,0.8134710788726807,-0.008648567416624396,0,-2000000,33679.33630943298
2015-06-14,-0.03180672406210164,0.8120376467704773,-0.006937172437616591,0,-2000000,39413.06471824646
2015-06-15,-0.028364092439125046,0.8119518756866455,-0.002721130454032147,0,-2000000,39756.14905357361
2015-06-16,-0.029711345498938824,0.813312292098999,-0.0036684983448642345,0,-2000000,34314.483404159546
2015-06-17,-0.046230949834004616,0.8177283406257629,-0.005989631919870988,0,-2000000,16650.289297103882
2015-06-18,-0.03911716214883104,0.8177952170372009,-0.0003128577130568822,0,-2000000,16382.783651351929
2015-06-21,-0.035955974743923216,0.8147303462028503,0.0017028139244654563,0,-2000000,28642.266988754272
2015-06-22,-0.0353181861323777,0.812116801738739,-0.0002247638283316306,0,-2000000,39096.444845199585
2015-06-23,-0.031893179881544706,0.811477541923523,-0.003499632260109174,0,-2000000,41653.48410606384
2015-06-24,-0.021009383278627808,0.8074935674667358,0.000571640902241016,0,-2000000,57589.38193321228
2015-06-25,-0.02215440513547784,0.8108919262886047,-0.00034987056083538986,0,-2000000,43995.946645736694
2015-06-28,-0.028992216396122664,0.8096510171890259,-0.008387066863080337,0,-2000000,48959.583044052124
2015-06-29,-0.019861248489196143,0.8056784272193909,0.0013045404452793883,0,-2000000,64849.94292259216
2015-06-30,-0.02133076644581383,0.8014747500419617,0.0036277431905087122,0,-2000000,81664.65163230896
2015-07-01,-0.022903692235678078,0.7942118048667908,0.0029339706247388728,0,-2000000,110716.43233299255
2015-07-02,-0.021105915964284128,0.7971938848495483,0.0014941317467261034,1,-1000000,110048.72620105732
2015-07-05,-0.0211551972146816,0.7927636504173279,-0.0033181388349100647,1,0,80697.11923599243
2015-07-06,-0.016714461787712395,0.7899330854415894,0.000484217901984946,0,0,80697.11923599243
2015-07-07,-0.011954856559992205,0.7863613367080688,-0.00023492465542838175,0,0,80697.11923599243
2015-07-08,-0.0018033388118538045,0.7856076955795288,0.003481430289182037,0,0,80697.11923599243
2015-07-09,0.003334291294715016,0.7868068218231201,0.0030666161509680322,0,0,80697.11923599243
2015-07-12,-0.0022848927291031947,0.7876496315002441,0.0008654511965865229,0,0,80697.11923599243
2015-07-13,-0.002795971381213753,0.7842522263526917,-0.0023961618842300108,0,0,80697.11923599243
2015-07-14,0.000613100521327941,0.7851142287254333,0.0027264386420077667,0,0,80697.11923599243
2015-07-15,-0.009619938513780589,0.7735746502876282,0.004442998816455934,0,0,80697.11923599243
2015-07-16,-0.014541517838325614,0.7711229920387268,0.004675706310692296,0,0,80697.11923599243
2015-07-19,-0.013456727561311839,0.7700007557868958,0.0029267549531005357,0,0,80697.11923599243
2015-07-20,-0.001446182987012632,0.7694852948188782,0.005285826493403034,0,0,80697.11923599243
2015-07-21,0.0035346331184868632,0.7726184129714966,0.007458696035291048,0,0,80697.11923599243
2015-07-22,0.009650236682408506,0.7668241262435913,0.01149618653793465,1,1000000,80697.11923599243
2015-07-23,0.0065985935896993,0.7681376934051514,0.00810979871596027,0,1000000,82010.68639755249
2015-07-26,0.0010999510167862044,0.7668123245239258,0.004372521929781928,-1,0,80685.3175163269
2015-07-27,0.008973783827277322,0.7670006155967712,0.010361009405380227,1,1000000,80685.3175163269
2015-07-28,0.016902759738438092,0.7734729647636414,0.009346452766275515,0,1000000,87157.66668319702
2015-07-29,0.00718371374702118,0.7723379135131836,0.003805803914531615,-1,0,86022.61543273926
2015-07-30,0.00201007047859418,0.7688995599746704,0.0035891720762239493,0,0,86022.61543273926
2015-08-02,0.0036785176853172223,0.7621369957923889,0.009620187990278115,0,0,86022.61543273926
2015-08-03,0.002800298660909308,0.7599881887435913,0.008817284851807434,0,0,86022.61543273926
2015-08-04,-0.0010950643236167321,0.7580351233482361,0.011011611570978378,1,1000000,86022.61543273926
2015-08-05,-0.003961609492689189,0.7593591213226318,0.007936035595945828,0,1000000,87346.61340713501
2015-08-06,-0.0035318563257329978,0.7625904083251953,0.00336642518019038,-1,0,90577.90040969849
2015-08-09,0.00964462372596781,0.7607455253601074,0.011078758667655092,1,1000000,90577.90040969849
2015-08-10,0.0021947657722323943,0.7685685753822327,0.005539442968154465,0,1000000,98400.95043182373
2015-08-11,-0.0029314889227793645,0.7633588314056396,0.00361776045874154,-1,0,93191.20645523071
2015-08-12,-0.00046655483132448375,0.7705941200256348,0.004561549268628374,0,0,93191.20645523071
2015-08-13,-0.005005486167287123,0.7654037475585938,0.006402504840683429,0,0,93191.20645523071
2015-08-16,-0.006658027415101055,0.7633413076400757,0.006071386107051303,0,0,93191.20645523071
2015-08-17,-0.0003645688300317131,0.7636502385139465,0.004705487401795488,0,0,93191.20645523071
2015-08-18,-0.0010894760720859373,0.7657554149627686,0.0020519818789440864,0,0,93191.20645523071
2015-08-19,0.004997108323181289,0.7619628310203552,0.008420440729397035,0,0,93191.20645523071
2015-08-20,0.0057737791480422344,0.7647247910499573,0.008547250375876106,0,0,93191.20645523071
2015-08-23,0.013879990365784117,0.7564868927001953,0.01888534594307539,1,1000000,93191.20645523071
2015-08-24,-0.011036278978022444,0.7527286410331726,0.024612371418440856,0,1000000,89432.95478820801
2015-08-25,-0.005146829768468392,0.7492882013320923,0.023965116933484736,0,1000000,85992.51508712769
2015-08-26,-0.010982737100293839,0.7518796920776367,0.00731971655311639,0,1000000,88584.00583267212
2015-08-27,-0.011200002441643379,0.7581501007080078,-0.0008433577777847119,0,1000000,94854.41446304321
2015-08-30,-0.010465754413567362,0.7554011344909668,-0.002488813773819211,-1,0,92105.4482460022
2015-08-31,-0.03388151647723731,0.760861337184906,-0.012938998615868443,-1,-1000000,92105.4482460022
2015-09-01,-0.03187037332987702,0.7545461654663086,-0.007500354592715906,0,-1000000,98420.61996459961
2015-09-02,-0.021011014878894143,0.753863513469696,-0.006226954421782505,1,0,99103.27196121216
2015-09-03,-0.020232173039730645,0.7582650780677795,-0.011343268690629335,-1,-1000000,99103.27196121216
2015-09-06,-0.030420335067632767,0.7532389163970947,-0.011029470790819913,0,-1000000,104129.43363189697
2015-09-07,-0.03082742968098312,0.7520380020141602,-0.008142848666462076,1,0,105330.34801483154
2015-09-08,-0.016537046711931073,0.7575757503509521,-0.004373373685158619,0,0,105330.34801483154
2015-09-09,-0.029634048655469168,0.7530631422996521,-0.008630991496506943,0,0,105330.34801483154
2015-09-10,-0.02261726399972974,0.7556236982345581,-0.0032875354195947997,0,0,105330.34801483154
2015-09-13,-0.017937696917125885,0.7548650503158569,-0.0009132078023311155,0,0,105330.34801483154
2015-09-14,-0.01273218370229146,0.7546600699424744,0.0022564178098369533,0,0,105330.34801483154
2015-09-15,-0.0102057060034165,0.7550589442253113,-0.0013341325213196567,0,0,105330.34801483154
2015-09-16,-0.011367685341153021,0.7594167590141296,0.0008890554234366329,0,0,105330.34801483154
2015-09-17,-0.005008850761555902,0.759013295173645,0.0055699612772792196,0,0,105330.34801483154
2015-09-20,0.0015180846137510928,0.7564868927001953,0.006908192929016052,0,0,105330.34801483154
2015-09-21,-0.005573391761127674,0.7547739148139954,0.0011011453427580606,0,0,105330.34801483154
2015-09-22,-0.009526080978944656,0.753409206867218,-0.0026121423122722537,0,0,105330.34801483154
2015-09-23,-0.007025464125754345,0.7504690289497375,-0.0030990279071384536,0,0,105330.34801483154
2015-09-24,0.003423495182875652,0.7496814131736755,-0.0007700258323627344,0,0,105330.34801483154
2015-09-27,0.012173218020951313,0.7499625086784363,0.0009583825305575942,0,0,105330.34801483154
2015-09-28,0.0034693539261299146,0.7464357614517212,0.00045218570179341133,0,0,105330.34801483154
2015-09-29,0.012082587141793253,0.7452120184898376,0.004060501345136255,0,0,105330.34801483154
2015-09-30,0.012217394361019854,0.7509198784828186,-0.0021404730660221083,0,0,105330.34801483154
2015-10-01,0.009840821065898333,0.7549620270729065,-0.0036014944235187815,0,0,105330.34801483154
2015-10-04,0.013237544076242252,0.7594744563102722,-0.0052865185843691655,0,0,105330.34801483154
2015-10-05,0.014060815259933725,0.7643506526947021,-0.009336377635738375,0,0,105330.34801483154
2015-10-06,0.018981648279587916,0.7666360139846802,-0.003994956956917402,0,0,105330.34801483154
2015-10-07,0.027805329063251227,0.7653979063034058,0.0039946935373378475,0,0,105330.34801483154
2015-10-08,0.030951951930034846,0.7693195343017578,0.005447290481652701,0,0,105330.34801483154
2015-10-11,0.027203291771250533,0.7722008228302002,0.004026814350691992,0,0,105330.34801483154
2015-10-12,0.0311682496676298,0.768580436706543,0.00996206777272209,0,0,105330.34801483154
2015-10-13,0.020820885746662104,0.7681671380996704,0.002599594860514284,0,0,105330.34801483154
2015-10-14,0.03446979665007894,0.7739937901496887,0.014205303781883215,1,1000000,105330.34801483154
2015-10-15,0.03121355248508218,0.7780284881591797,0.008185546141928918,0,1000000,109365.04602432251
2015-10-18,0.026496699267687586,0.7741795778274536,0.006465840890263199,-1,0,105516.13569259644
2015-10-19,0.030038381095656458,0.7680491209030151,0.01162158840261784,1,1000000,105516.13569259644
2015-10-20,0.01777090070310714,0.7700837850570679,0.00641256082950149,0,1000000,107550.79984664917
2015-10-21,0.020369101214630377,0.7614116668701172,0.010974468041121514,-1,0,98878.68165969849
2015-10-22,0.0257632077913848,0.7630093097686768,0.003040420093372167,0,0,98878.68165969849
2015-10-26,0.020949165585340518,0.759174644947052,-0.0029074861261390366,0,0,98878.68165969849
2015-10-27,0.022185730797748764,0.7601094245910645,0.0002660212319426683,0,0,98878.68165969849
2015-10-28,0.02480892621477829,0.7535794973373413,0.00313291713361327,0,0,98878.68165969849
2015-10-29,0.007643353308880037,0.7580926418304443,-0.012224534889186638,-1,-1000000,98878.68165969849
2015-10-30,0.006384016675776627,0.7599362134933472,-0.010527602398545428,0,-1000000,97035.10999679565
2015-11-02,0.008006394726557599,0.7649587392807007,-0.007091644750773036,0,-1000000,92012.58420944214
2015-11-03,0.005712492161682242,0.7637669444084167,-0.007415272468449835,0,-1000000,93204.37908172607
2015-11-04,-0.008775218949740163,0.7654389142990112,-0.013005893387287278,0,-1000000,91532.40919113159
2015-11-05,-0.01267322961435673,0.7601730227470398,-0.013863875345844785,0,-1000000,96798.30074310303
2015-11-06,-0.010645587003414732,0.7597629427909851,-0.015431573526055306,0,-1000000,97208.38069915771
2015-11-09,-0.01276267229701859,0.7521058917045593,-0.021431758364059347,0,-1000000,104865.4317855835
2015-11-10,-0.014021180111512741,0.7538124322891235,-0.01860770513025916,1,0,103158.89120101929
2015-11-11,-0.012697330857750776,0.7540454864501953,-0.017729071055929056,-1,-1000000,103158.89120101929
2015-11-12,-0.012108230969509842,0.7545461654663086,-0.012902389746729102,0,-1000000,102658.212184906
2015-11-13,-0.010757265686698204,0.7528986930847168,-0.006739737413515647,0,-1000000,104305.6845664978
2015-11-16,-0.010016698335520928,0.750750720500946,-0.007760813384934931,1,0,106453.65715026855
2015-11-17,-0.01451203289887466,0.7501875758171082,-0.009977786650343741,0,0,106453.65715026855
2015-11-18,-0.014877863418379086,0.7508860230445862,-0.010635008877700313,-1,-1000000,106453.65715026855
2015-11-19,-0.013230421892538115,0.7519361972808838,-0.009970647634424413,0,-1000000,105403.48291397095
2015-11-20,-0.0036275039994805598,0.7521398067474365,-0.001935831842922391,0,-1000000,105199.87344741821
2015-11-23,-0.0008789024482863065,0.7487159371376038,-0.0010701231959821499,0,-1000000,108623.74305725098
2015-11-24,-0.0040962682940986605,0.7484861612319946,-0.0025786764671140235,1,0,108853.51896286011
2015-11-25,0.00024903863716127083,0.7517101764678955,-0.0013148095712829987,0,0,108853.51896286011
2015-11-26,0.002740429824702723,0.7520380020141602,-0.0017457693673019834,0,0,108853.51896286011
2015-11-27,0.0027731004530149187,0.7521964311599731,-0.0032673048929497198,0,0,108853.51896286011
2015-11-30,0.00112063625330596,0.7481110692024231,-0.003390649018041158,0,0,108853.51896286011
2015-12-01,0.010138513973450843,0.7491310238838196,-0.0013045174347138787,0,0,108853.51896286011
2015-12-02,0.019668468695835273,0.7485030293464661,0.005665185671177113,0,0,108853.51896286011
2015-12-03,0.014218030491837048,0.7491815090179443,0.0022104460274728257,0,0,108853.51896286011
2015-12-04,0.017523087138343014,0.7492376565933228,0.01615509980170836,1,1000000,108853.51896286011
2015-12-07,0.02561439314662073,0.7469375729560852,0.01627390911526447,0,1000000,106553.43532562256
2015-12-08,0.01894356048223754,0.7402801513671875,0.015025452158426211,0,1000000,99896.01373672485
2015-12-09,0.021169239794133793,0.736409604549408,0.019147981725972575,1,2000000,96025.46691894531
2015-12-10,0.03117644784541416,0.7370826601982117,0.028701476599835567,0,2000000,97371.57821655273
2015-12-11,0.03786480454801891,0.7335143089294434,0.030297703188902094,0,2000000,90234.87567901611
2015-12-14,0.03501763010931541,0.7280139923095703,0.03430162997495267,0,2000000,79234.24243927002
2015-12-15,0.041848805700474306,0.7284966111183167,0.03469618742458207,0,2000000,80199.4800567627
2015-12-16,0.03701492316483784,0.7284169793128967,0.025398884238696028,0,2000000,80040.21644592285
2015-12-17,0.03665445898274183,0.7251631617546082,0.021903657659178927,1,3000000,73532.5813293457
2015-12-18,0.03045673281433342,0.7181844115257263,0.0211484224035604,0,3000000,52596.330642700195
2015-12-21,0.03328751686346115,0.7170514464378357,0.025947186126486003,0,3000000,49197.43537902832
2015-12-22,0.038651777992150416,0.7167534232139587,0.02696658369606176,0,3000000,48303.36570739746
2015-12-23,0.039767183649200594,0.718442440032959,0.025779150930315388,0,3000000,53370.41616439819
2015-12-24,0.029615306092262702,0.7219173908233643,0.019274011850593662,0,3000000,63795.268535614014
2015-12-25,0.032272011982192365,0.7231965065002441,0.023150291255447333,0,3000000,67632.61556625366
2015-12-28,0.031188522158675753,0.7226999998092651,0.021257144247297376,0,3000000,66143.09549331665
2015-12-29,0.033216133167664925,0.7197351455688477,0.01941407076718555,0,3000000,57248.53277206421
2015-12-30,0.02904301650103701,0.7228567600250244,0.010960559082238721,0,3000000,66613.37614059448
2015-12-31,0.02357881940156162,0.7208765745162964,0.010820333323954288,0,3000000,60672.8196144104
2016-01-01,0.021447154272508498,0.7194400429725647,0.003883520065938682,0,3000000,56363.22498321533
2016-01-04,0.015536763135653704,0.721266508102417,0.0012937690711394346,0,3000000,61842.62037277222
2016-01-05,-0.0013049299800141963,0.7176535725593567,-0.0017323786984659215,0,3000000,51003.81374359131
2016-01-06,-0.009814918941341868,0.715103030204773,-0.005213066213082093,0,3000000,43352.18667984009
2016-01-07,-0.017945721287268113,0.7108533382415771,-0.004293700860051912,0,3000000,30603.110790252686
2016-01-08,-0.01959804197012123,0.7091192603111267,0.004374898665160835,0,3000000,25400.876998901367
2016-01-11,-0.03666372964393504,0.7050197124481201,0.0023690601755433608,0,3000000,13102.233409881592
2016-01-12,-0.025681947090193225,0.7031360268592834,0.001151047720409773,0,3000000,7451.176643371582
2016-01-13,-0.024958015394610733,0.7015082240104675,-0.001450887835791697,0,3000000,2567.768096923828
2016-01-14,-0.02996596807405502,0.696815550327301,9.431964627778528e-05,0,3000000,-11510.252952575684
2016-01-15,-0.028151696988526563,0.6971264481544495,-0.0008826861327629565,0,3000000,-10577.559471130371
2016-01-18,-0.024084434741195607,0.6859651207923889,0.006591863444147189,0,3000000,-44061.54155731201
2016-01-19,-0.02110042873648347,0.687545120716095,0.0027597385686174776,0,3000000,-39321.54178619385
2016-01-20,-0.026817186967853616,0.6866622567176819,0.002305967305377581,0,3000000,-41970.133781433105
2016-01-21,-0.01781902854816028,0.6908462643623352,0.0009368249873335378,0,3000000,-29418.110847473145
2016-01-22,-0.010719077061764306,0.7007315754890442,-0.005992617181026497,0,3000000,237.8225326538086
2016-01-25,-0.028295758443478834,0.7071835994720459,-0.018480488865953448,-1,2000000,49347.102642059326
2016-01-26,-0.022869969884289937,0.6994963884353638,-0.009689733284520436,0,2000000,41659.8916053772
2016-01-27,-0.01791768246558554,0.7083156108856201,-0.013126862342991525,0,2000000,50479.114055633545
2016-01-28,-0.03186724476327975,0.7094815373420715,-0.015698159131600116,0,2000000,51645.04051208496
2016-01-29,-0.02109520816731547,0.7125399708747864,-0.012487937456503928,0,2000000,54703.474044799805
2016-02-01,-0.023031879067150082,0.7156761884689331,-0.029629374492089532,0,2000000,57839.69163894653
2016-02-02,-0.006970447527104595,0.7168458700180054,-0.0027972053368118884,0,2000000,59009.3731880188
2016-02-03,-0.004828878692429356,0.7112375497817993,-0.0026509832942805205,0,2000000,53401.052951812744
2016-02-04,0.007016209237677529,0.7249423265457153,-0.0015903915200434005,0,2000000,67105.82971572876
2016-02-05,0.019200835350142158,0.7269977927207947,0.002809240975482955,0,2000000,69161.2958908081
2016-02-08,0.006297919955290967,0.7203054428100586,0.00043808128732139513,0,2000000,62468.94598007202
2016-02-09,0.006168742118392322,0.7181328535079956,0.014390633964011915,0,2000000,60296.35667800903
2016-02-10,0.007566609331962189,0.7202950716018677,0.019982581193467505,0,2000000,62458.5747718811
2016-02-11,0.015378623701660623,0.7182360291481018,0.02976557655729991,0,2000000,60399.532318115234
2016-02-12,0.018367020036367792,0.7185817956924438,0.031141894596043607,0,2000000,60745.298862457275
2016-02-15,0.0020601497457264917,0.7227104902267456,0.01736523533062133,0,2000000,64873.99339675903
2016-02-16,0.002648174300054342,0.72348952293396,0.011063136231046811,0,2000000,65653.02610397339
2016-02-17,-0.005213280865972607,0.7212300896644592,0.006323580473052959,0,2000000,63393.592834472656
2016-02-18,-0.0065240039572617165,0.7311331033706665,-0.002465322011356255,0,2000000,73296.60654067993
2016-02-19,-0.001125317376840929,0.7279132604598999,0.003502835120827381,0,2000000,70076.76362991333
2016-02-22,-0.001546777101460924,0.7252157330513,0.00563235394463396,0,2000000,67379.23622131348
2016-02-23,0.00644751341910477,0.7297672033309937,-0.002778115772770991,0,2000000,71930.70650100708
2016-02-24,0.0003333914518055302,0.7247952818870544,-4.842728989416391e-05,0,2000000,66958.78505706787
2016-02-25,-0.0017537648472467264,0.7297672033309937,-0.007339113123493051,0,2000000,71930.70650100708
2016-02-26,0.0015326871510061985,0.7383342981338501,-0.01389769028203438,-1,1000000,81895.29180526733
2016-02-29,-0.021597460769260165,0.7381708025932312,-0.031290599566121416,0,1000000,81731.79626464844
2016-03-01,-0.019737966854496417,0.7386943101882935,-0.027049810892662375,0,1000000,82255.3038597107
2016-03-02,-0.019410939726423382,0.7447680234909058,-0.03393932299513165,0,1000000,88329.017162323
2016-03-03,-0.014771798552034289,0.744657039642334,-0.023850543497616762,0,1000000,88218.03331375122
2016-03-04,-0.005093279015711497,0.7459346652030945,-0.013428567637951408,0,1000000,89495.65887451172
